ticker,end_period_ts,end_period_utc,interval_min,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,volume,open_interest
KXHIGHLAX-25JUL02-B72.5,1751460480,2025-07-02T12:48:00+00:00,1,,,,,,0.1200,0.1200,0.1200,0.1200,0.1200,0.1300,0.1300,0.1300,0.1300,0.00,1565.00
KXHIGHLAX-25JUL02-B72.5,1751460540,2025-07-02T12:49:00+00:00,1,0.1200,0.1200,0.1100,0.1100,0.1141,0.1200,0.1200,0.1200,0.1100,0.1100,0.1300,0.1300,0.1200,0.1200,111.00,1676.00
KXHIGHLAX-25JUL02-B72.5,1751460600,2025-07-02T12:50:00+00:00,1,,,,,,0.1100,0.1100,0.1100,0.1100,0.1100,0.1200,0.1200,0.1200,0.1200,0.00,1676.00
KXHIGHLAX-25JUL02-B72.5,1751460660,2025-07-02T12:51:00+00:00,1,,,,,,0.1100,0.1100,0.1100,0.1100,0.1100,0.1200,0.1200,0.1200,0.1200,0.00,1676.00
KXHIGHLAX-25JUL02-B72.5,1751460720,2025-07-02T12:52:00+00:00,1,,,,,,0.1100,0.1100,0.1100,0.1100,0.1100,0.1200,0.1200,0.1200,0.1200,0.00,1676.00
KXHIGHLAX-25JUL02-B72.5,1751460780,2025-07-02T12:53:00+00:00,1,,,,,,0.1100,0.1100,0.1100,0.1100,0.1100,0.1200,0.1300,0.1200,0.1200,0.00,1676.00
KXHIGHLAX-25JUL02-B72.5,1751460840,2025-07-02T12:54:00+00:00,1,0.1100,0.1100,0.1000,0.1000,0.1061,0.1100,0.1100,0.1100,0.1000,0.1000,0.1200,0.1200,0.1100,0.1100,99.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751460900,2025-07-02T12:55:00+00:00,1,,,,,,0.1000,0.1000,0.1000,0.0800,0.1000,0.1100,0.1300,0.1100,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751460960,2025-07-02T12:56:00+00:00,1,,,,,,0.1000,0.1000,0.1000,0.1000,0.1000,0.1200,0.1200,0.1100,0.1100,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461020,2025-07-02T12:57:00+00:00,1,,,,,,0.1000,0.1000,0.1000,0.1000,0.1000,0.1100,0.1300,0.1100,0.1100,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461080,2025-07-02T12:58:00+00:00,1,,,,,,0.1000,0.1000,0.1000,0.1000,0.1000,0.1100,0.1300,0.1100,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461140,2025-07-02T12:59:00+00:00,1,,,,,,0.1000,0.1000,0.1000,0.1000,0.1000,0.1200,0.1200,0.1200,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461200,2025-07-02T13:00:00+00:00,1,,,,,,0.1000,0.1000,0.1000,0.1000,0.1000,0.1200,0.1200,0.1100,0.1100,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461260,2025-07-02T13:01:00+00:00,1,,,,,,0.1000,0.1000,0.1000,0.1000,0.1000,0.1100,0.1100,0.1100,0.1100,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461320,2025-07-02T13:02:00+00:00,1,,,,,,0.1000,0.1000,0.1000,0.1000,0.1000,0.1100,0.1300,0.1100,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461380,2025-07-02T13:03:00+00:00,1,,,,,,0.1000,0.1000,0.1000,0.0900,0.1000,0.1200,0.1400,0.1200,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461440,2025-07-02T13:04:00+00:00,1,,,,,,0.1000,0.1000,0.1000,0.0900,0.1000,0.1200,0.1200,0.1100,0.1100,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461500,2025-07-02T13:05:00+00:00,1,,,,,,0.1000,0.1000,0.1000,0.0900,0.1000,0.1100,0.1300,0.1100,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461560,2025-07-02T13:06:00+00:00,1,,,,,,0.1000,0.1000,0.1000,0.0900,0.1000,0.1200,0.1200,0.1100,0.1100,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461620,2025-07-02T13:07:00+00:00,1,,,,,,0.1000,0.1000,0.1000,0.0900,0.0900,0.1100,0.1300,0.1100,0.1100,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461680,2025-07-02T13:08:00+00:00,1,,,,,,0.1000,0.0900,0.0900,0.0900,0.0900,0.1100,0.1100,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461740,2025-07-02T13:09:00+00:00,1,,,,,,0.1000,0.0900,0.0900,0.0900,0.0900,0.1000,0.1000,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461800,2025-07-02T13:10:00+00:00,1,0.1000,0.1000,0.1000,0.1000,0.1000,0.1000,0.0900,0.0900,0.0900,0.0900,0.1000,0.1000,0.1000,0.1000,28.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461860,2025-07-02T13:11:00+00:00,1,,,,,,0.1000,0.0900,0.0900,0.0900,0.0900,0.1000,0.1000,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461920,2025-07-02T13:12:00+00:00,1,,,,,,0.1000,0.0900,0.0900,0.0900,0.0900,0.1000,0.1000,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751461980,2025-07-02T13:13:00+00:00,1,,,,,,0.1000,0.0900,0.0900,0.0900,0.0900,0.1000,0.1000,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462040,2025-07-02T13:14:00+00:00,1,,,,,,0.1000,0.0900,0.0900,0.0900,0.0900,0.1000,0.1000,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462100,2025-07-02T13:15:00+00:00,1,,,,,,0.1000,0.0900,0.0900,0.0900,0.0900,0.1000,0.1000,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462160,2025-07-02T13:16:00+00:00,1,,,,,,0.1000,0.0900,0.0900,0.0900,0.0900,0.1000,0.1000,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462220,2025-07-02T13:17:00+00:00,1,,,,,,0.1000,0.0900,0.0900,0.0900,0.0900,0.1000,0.1000,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462280,2025-07-02T13:18:00+00:00,1,,,,,,0.1000,0.0900,0.0900,0.0900,0.0900,0.1000,0.1000,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462340,2025-07-02T13:19:00+00:00,1,,,,,,0.1000,0.0900,0.0900,0.0800,0.0800,0.1000,0.1000,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462400,2025-07-02T13:20:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.1000,0.1000,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462460,2025-07-02T13:21:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0800,0.0800,0.0900,0.0900,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462520,2025-07-02T13:22:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0800,0.0800,0.0900,0.0900,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462580,2025-07-02T13:23:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0700,0.0900,0.1200,0.0900,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462640,2025-07-02T13:24:00+00:00,1,,,,,,0.1000,0.0700,0.0800,0.0700,0.0800,0.1200,0.1300,0.1200,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462700,2025-07-02T13:25:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0800,0.0800,0.1200,0.1200,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462760,2025-07-02T13:26:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.1000,0.1000,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462820,2025-07-02T13:27:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0700,0.0900,0.1200,0.0900,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462880,2025-07-02T13:28:00+00:00,1,,,,,,0.1000,0.0700,0.0800,0.0700,0.0800,0.1200,0.1300,0.1200,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751462940,2025-07-02T13:29:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0800,0.0800,0.1200,0.1200,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463000,2025-07-02T13:30:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.1000,0.1000,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463060,2025-07-02T13:31:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0800,0.0800,0.0900,0.0900,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463120,2025-07-02T13:32:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.0900,0.1200,0.0900,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463180,2025-07-02T13:33:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0800,0.0800,0.1200,0.1200,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463240,2025-07-02T13:34:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.1000,0.1000,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463300,2025-07-02T13:35:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.0900,0.1200,0.0900,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463360,2025-07-02T13:36:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0800,0.0800,0.1200,0.1200,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463420,2025-07-02T13:37:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.1000,0.1000,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463480,2025-07-02T13:38:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.0900,0.1200,0.0900,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463540,2025-07-02T13:39:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0800,0.0800,0.1200,0.1200,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463600,2025-07-02T13:40:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.1000,0.1100,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463660,2025-07-02T13:41:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.0900,0.1200,0.0900,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463720,2025-07-02T13:42:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0800,0.0800,0.1200,0.1200,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463780,2025-07-02T13:43:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.1000,0.1000,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463840,2025-07-02T13:44:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0700,0.0900,0.1200,0.0900,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463900,2025-07-02T13:45:00+00:00,1,,,,,,0.1000,0.0700,0.0800,0.0700,0.0800,0.1200,0.1200,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751463960,2025-07-02T13:46:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.1000,0.1000,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464020,2025-07-02T13:47:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0700,0.0900,0.1200,0.0900,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464080,2025-07-02T13:48:00+00:00,1,,,,,,0.1000,0.0700,0.0800,0.0700,0.0800,0.1200,0.1200,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464140,2025-07-02T13:49:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.1000,0.1000,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464200,2025-07-02T13:50:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0700,0.0900,0.1200,0.0900,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464260,2025-07-02T13:51:00+00:00,1,,,,,,0.1000,0.0700,0.0800,0.0700,0.0800,0.1200,0.1200,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464320,2025-07-02T13:52:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.1000,0.1000,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464380,2025-07-02T13:53:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0700,0.0900,0.1200,0.0900,0.1200,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464440,2025-07-02T13:54:00+00:00,1,,,,,,0.1000,0.0700,0.0800,0.0700,0.0800,0.1200,0.1200,0.1100,0.1100,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464500,2025-07-02T13:55:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0800,0.0800,0.1100,0.1100,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464560,2025-07-02T13:56:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0800,0.0800,0.1000,0.1000,0.1000,0.1000,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464620,2025-07-02T13:57:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0700,0.1000,0.1000,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464680,2025-07-02T13:58:00+00:00,1,,,,,,0.1000,0.0700,0.0700,0.0500,0.0700,0.0900,0.0900,0.0800,0.0800,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464740,2025-07-02T13:59:00+00:00,1,,,,,,0.1000,0.0700,0.0800,0.0700,0.0800,0.0800,0.1000,0.0800,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464800,2025-07-02T14:00:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.0900,0.0900,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464860,2025-07-02T14:01:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0600,0.0700,0.0900,0.1100,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464920,2025-07-02T14:02:00+00:00,1,,,,,,0.1000,0.0700,0.0700,0.0500,0.0500,0.0900,0.1400,0.0900,0.1400,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751464980,2025-07-02T14:03:00+00:00,1,,,,,,0.1000,0.0500,0.0800,0.0500,0.0800,0.1400,0.1400,0.1300,0.1300,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751465040,2025-07-02T14:04:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0800,0.0800,0.1300,0.1300,0.1100,0.1100,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751465100,2025-07-02T14:05:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0800,0.1100,0.1100,0.0900,0.0900,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751465160,2025-07-02T14:06:00+00:00,1,,,,,,0.1000,0.0800,0.0800,0.0700,0.0700,0.0900,0.1400,0.0900,0.1400,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751465220,2025-07-02T14:07:00+00:00,1,,,,,,0.1000,0.0700,0.0800,0.0700,0.0800,0.1400,0.1400,0.1300,0.1300,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751465280,2025-07-02T14:08:00+00:00,1,,,,,,0.1000,0.0800,0.0900,0.0800,0.0900,0.1300,0.1300,0.1300,0.1300,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751465400,2025-07-02T14:10:00+00:00,1,,,,,,0.1000,0.0900,0.0900,0.0900,0.0900,0.1300,0.1300,0.1300,0.1300,0.00,1736.00
KXHIGHLAX-25JUL02-B72.5,1751465460,2025-07-02T14:11:00+00:00,1,0.0900,0.0900,0.0900,0.0900,0.0900,0.1000,0.0900,0.0900,0.0800,0.0800,0.1300,0.1300,0.1300,0.1300,4.00,1740.00
KXHIGHLAX-25JUL02-B72.5,1751465520,2025-07-02T14:12:00+00:00,1,,,,,,0.0900,0.0800,0.0800,0.0700,0.0700,0.1300,0.1300,0.1300,0.1300,0.00,1740.00
KXHIGHLAX-25JUL02-B72.5,1751465580,2025-07-02T14:13:00+00:00,1,,,,,,0.0900,0.0700,0.0700,0.0700,0.0700,0.1300,0.1300,0.1200,0.1200,0.00,1740.00
KXHIGHLAX-25JUL02-B72.5,1751465640,2025-07-02T14:14:00+00:00,1,,,,,,0.0900,0.0700,0.0700,0.0700,0.0700,0.1200,0.1300,0.1100,0.1300,0.00,1740.00
KXHIGHLAX-25JUL02-B72.5,1751465760,2025-07-02T14:16:00+00:00,1,0.1300,0.1300,0.1300,0.1300,0.1300,0.0900,0.0700,0.0800,0.0600,0.0700,0.1300,0.1300,0.1200,0.1200,21.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751465820,2025-07-02T14:17:00+00:00,1,,,,,,0.1300,0.0700,0.1000,0.0700,0.1000,0.1200,0.1400,0.1200,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751465880,2025-07-02T14:18:00+00:00,1,,,,,,0.1300,0.1000,0.1000,0.0800,0.0900,0.1300,0.1300,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751465940,2025-07-02T14:19:00+00:00,1,,,,,,0.1300,0.0900,0.1000,0.0900,0.1000,0.1300,0.1300,0.1200,0.1200,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466000,2025-07-02T14:20:00+00:00,1,,,,,,0.1300,0.1000,0.1000,0.0900,0.0900,0.1200,0.1200,0.1200,0.1200,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466060,2025-07-02T14:21:00+00:00,1,,,,,,0.1300,0.0900,0.0900,0.0900,0.0900,0.1200,0.1200,0.1200,0.1200,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466120,2025-07-02T14:22:00+00:00,1,,,,,,0.1300,0.0900,0.1000,0.0900,0.1000,0.1200,0.1300,0.1200,0.1200,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466180,2025-07-02T14:23:00+00:00,1,,,,,,0.1300,0.1000,0.1000,0.0800,0.0900,0.1200,0.1300,0.1200,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466240,2025-07-02T14:24:00+00:00,1,,,,,,0.1300,0.0900,0.1000,0.0900,0.1000,0.1300,0.1400,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466300,2025-07-02T14:25:00+00:00,1,,,,,,0.1300,0.1000,0.1000,0.0800,0.0900,0.1300,0.1300,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466360,2025-07-02T14:26:00+00:00,1,,,,,,0.1300,0.0900,0.0900,0.0900,0.0900,0.1300,0.1400,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466420,2025-07-02T14:27:00+00:00,1,,,,,,0.1300,0.0900,0.1000,0.0900,0.0900,0.1300,0.1300,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466480,2025-07-02T14:28:00+00:00,1,,,,,,0.1300,0.0900,0.1000,0.0900,0.1000,0.1300,0.1300,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466540,2025-07-02T14:29:00+00:00,1,,,,,,0.1300,0.1000,0.1000,0.0900,0.0900,0.1300,0.1400,0.1300,0.1400,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466600,2025-07-02T14:30:00+00:00,1,,,,,,0.1300,0.0900,0.0900,0.0900,0.0900,0.1400,0.1400,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466660,2025-07-02T14:31:00+00:00,1,,,,,,0.1300,0.0900,0.1000,0.0900,0.0900,0.1300,0.1300,0.1000,0.1000,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466720,2025-07-02T14:32:00+00:00,1,,,,,,0.1300,0.0900,0.0900,0.0800,0.0800,0.1000,0.1300,0.0900,0.1200,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466780,2025-07-02T14:33:00+00:00,1,,,,,,0.1300,0.0800,0.0900,0.0800,0.0900,0.1200,0.1200,0.1000,0.1000,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466840,2025-07-02T14:34:00+00:00,1,,,,,,0.1300,0.0900,0.0900,0.0900,0.0900,0.1000,0.1000,0.1000,0.1000,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466900,2025-07-02T14:35:00+00:00,1,,,,,,0.1300,0.0900,0.0900,0.0900,0.0900,0.1000,0.1000,0.1000,0.1000,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751466960,2025-07-02T14:36:00+00:00,1,,,,,,0.1300,0.0900,0.1000,0.0900,0.1000,0.1000,0.1400,0.1000,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751467020,2025-07-02T14:37:00+00:00,1,,,,,,0.1300,0.1000,0.1000,0.0800,0.0800,0.1300,0.1300,0.1000,0.1000,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751467080,2025-07-02T14:38:00+00:00,1,0.0900,0.0900,0.0900,0.0900,0.0900,0.1300,0.0800,0.0900,0.0800,0.0800,0.1000,0.1300,0.0900,0.1300,37.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751467140,2025-07-02T14:39:00+00:00,1,,,,,,0.0900,0.0800,0.0900,0.0800,0.0900,0.1300,0.1300,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751467200,2025-07-02T14:40:00+00:00,1,,,,,,0.0900,0.0900,0.0900,0.0900,0.0900,0.1300,0.1300,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751467260,2025-07-02T14:41:00+00:00,1,,,,,,0.0900,0.0900,0.0900,0.0900,0.0900,0.1300,0.1300,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751467320,2025-07-02T14:42:00+00:00,1,,,,,,0.0900,0.0900,0.0900,0.0900,0.0900,0.1300,0.1300,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751467380,2025-07-02T14:43:00+00:00,1,,,,,,0.0900,0.0900,0.0900,0.0900,0.0900,0.1300,0.1300,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751467440,2025-07-02T14:44:00+00:00,1,,,,,,0.0900,0.0900,0.0900,0.0900,0.0900,0.1300,0.1300,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751467500,2025-07-02T14:45:00+00:00,1,,,,,,0.0900,0.0900,0.0900,0.0900,0.0900,0.1300,0.1300,0.1300,0.1300,0.00,1754.00
KXHIGHLAX-25JUL02-B72.5,1751467560,2025-07-02T14:46:00+00:00,1,,,,,,0.0900,0.0900,0.0900,0.0900,0.0900,0.1300,0.1300,0.1300,0.1300,0.00,1754.00
